id,classification,name,kj,protein,fat,carbs
F002258,31302,"Cardamom seed, dried, ground","1,236",10.8,6.7,34.4
F002893,31302,"Chilli (chili), dried, ground","1,280",13.4,14.3,14.9
F002963,31302,"Cinnamon, dried, ground","1,004",4,1.2,27.5
F002970,31302,"Cloves, dried, ground","1,389",6,13,31.6
F003190,31302,"Coriander seed, dried, ground","1,344",12.4,17.8,8.4
F003327,31302,"Cumin (cummin) seed, dried, ground","1,782",17.8,22.3,33.7
F003337,31302,Curry powder,"1,231",14.3,14,2.8
F003821,31302,"Fenugreek seed, dried","1,080",23,6.4,4.2
F004210,31302,"Ginger, dried, ground","1,397",9,4.2,57.5
F005972,31302,Mustard powder,"2,289",29.4,39.5,17.2
F006118,31302,"Nutmeg, dried, ground","2,090",5.8,36.3,28.5
F006281,31302,"Oregano, dried","1,096",9,4.3,26.4
F006316,31302,"Paprika, dry powder","1,311",14.1,12.9,19.1
F006618,31302,"Pepper, black, ground","1,156",10.4,3.3,38.6
F007715,31302,"Rosemary, dried","1,314",4.9,15.2,20.4
F007726,31302,"Sage, dried","1,320",10.6,12.8,20.4
F009160,31302,"Thyme, dried, ground","1,182",9.1,7.4,26.9
F009335,31302,"Turmeric, dried, ground","1,219",9.7,3.2,44.4
F007870,31301,"Salt substitute, potassium chloride",0,0,0,0
F007878,31301,"Salt, table, iodised",0,0,0,0
F007879,31301,"Salt, table, non-iodised",0,0,0,0
F008933,31303,"Stock, dry powder or cube",900,11.3,8.9,22.5
F009072,31303,"Taco seasoning mix, chilli-based","1,010",5.9,4.1,39.7
F000247,31501,"Baking powder, dry powder",364,0.8,0.3,19.8
F000248,31501,"Baking soda (bicarbonate), dry powder",0,0,0,0
F003250,31501,"Cream of tartar, dry powder",2,0,0,0
F004196,31502,"Gelatine, all types","1,449",84.4,0.4,0
F004220,12103,"Gluten, from wheat (vital wheat gluten)","1,507",75.2,0,13.2
F008831,24102,"Starch, potato","1,332",0,0.5,74.5
F009351,31401,"Vanilla, artificial or imitation",231,0,0,14.4
F009350,31401,Vanilla bean extract,"1,203",0.1,0.1,12.6
F009606,31101,"Yeast, dry powder","1,126",36.4,5,6.3
F000996,29101,"Beer, high alcohol (5% v/v & above)",174,0.5,0,2.1
F000994,29101,"Beer, full strength (alcohol 4-4.9% v/v)",152,0.4,0,2.3
F000995,29101,"Beer, full strength (alcohol 4-4.9% v/v), carbohydrate modified",126,0.3,0,1
F001006,29102,"Beer, mid-strength (alcohol 3-3.9% v/v)",128,0.3,0,2.2
F001004,29102,"Beer, light (alcohol 1-2.9% v/v)",100,0.2,0,2.2
F000051,29301,"Alcoholic beverage, spirit, approximately 40% v/v, all (Brandy, Gin, Rum, Vodka and Whisky)",892,0,0,0.1
F000050,29301,"Alcoholic beverage, spirit, approximately 30% v/v, all (Brandy, Gin, Rum, Vodka and Whisky), cooked",302,0,0,0.3
F002955,29401,"Cider, apple (alcohol approximately 4-5% v/v)",209,0,0,5.6
F009572,29201,"Wine, red, cabernet sauvignon",332,0.3,0,0.2
F009574,29201,"Wine, red, merlot",330,0.3,0,0.4
F009575,29201,"Wine, red, pinot noir",321,0.2,0,0.2
F009577,29201,"Wine, red, shiraz",342,0.2,0,0.2
F009571,29201,"Wine, red",335,0.2,0,0.2
F009573,29201,"Wine, red, cooked",120,0.3,0,0.2
F009578,29201,"Wine, red, sparkling",338,0.2,0,2
F009579,29201,"Wine, rose",289,0.2,0,0.7
F009583,29202,"Wine, white, sauvignon blanc",296,0.2,0,0.1
F009584,29202,"Wine, white, semillon",270,0.2,0,0.2
F009582,29202,"Wine, white, chardonnay",310,0.3,0,0.3
F009586,29202,"Wine, white, riesling",292,0.2,0,0.4
F009581,29202,"Wine, white",301,0.3,0,0.2
F009580,29202,"Wine, white, cooked",107,0.2,0,0.3
F009590,29202,"Wine, white, sparkling",306,0.2,0,1
F009592,29202,"Wine, white, sweet dessert style",497,0.4,0,14.7
F009566,29203,"Wine, fortified, port",600,0.2,0,12.4
F009567,29203,"Wine, fortified, sherry, dry style (approximately 1% sugars)",435,0.1,0,1.2
F009568,29203,"Wine, fortified, sherry, sweet style (approximately 11% sugars)",577,0.2,0,11.1
F007493,30105,"Protein powder, whey based, protein >70%, unfortified","1,568",85,2.2,1.6
F009818,30104,"Protein powder, whey based, protein >70%, unfortified, prepared with water",261,14.2,0.4,0.3
F002980,11804,Cocoa powder,"1,335",22.1,15.2,10.5
F001029,11802,"Beverage base, chocolate flavour, added vitamins A, B1, B2, C & D, Ca & Fe (Milo)","1,666",12.7,10.4,61.2
F001032,11804,"Beverage base, chocolate flavour, unfortified (Nesquik brand)","1,574",5.3,2.8,83.2
F001073,11803,"Beverage, chocolate flavour, from Nesquik powder, with regular fat cows milk",344,3.4,3.4,9.7
F001068,11801,"Beverage, chocolate flavour, from Milo powder, with regular fat cows milk",395,4.1,4,10.3
F001036,11804,"Beverage base, drinking chocolate, unfortified","1,508",5.6,4.8,76.3
F001064,11803,"Beverage, chocolate flavour, from drinking chocolate, with regular fat cows milk",356,3.5,3.5,10.2
F003060,11205,"Coffee, instant, dry powder or granules",588,18,0.3,3.6
F003017,11201,"Coffee, black, from instant coffee powder",5,0.2,0,0
F003061,11205,"Coffee, instant, dry powder or granules, decaffeinated",522,18,0.3,2.5
F003018,11203,"Coffee, black, from instant coffee powder, decaffeinated",5,0.2,0,0
F003014,11209,"Coffee mix, with beverage whitener & sugar, dry powder","1,645",13.1,12.7,56.1
F003084,11208,"Coffee, prepared from coffee mix with sugar & whitener, no added milk",82,0.6,0.6,2.8
F003041,11201,"Coffee, espresso, from ground coffee beans",40,1.7,0.3,0
F009796,11202,"Coffee, flat white/latte/cappuccino, from ground coffee beans, with regular fat cows milk",195,2.8,2.5,3.4
F003065,11201,"Coffee, long black, from ground coffee beans",8,0.3,0.1,0
F003130,11403,"Cordial base, 25% citrus fruit juice, regular",606,0,0,37.3
F003158,11401,"Cordial, 25% citrus fruit juice, regular, recommended dilution",142,0,0,8.7
F003135,11403,"Cordial base, 40% citrus fruit juice, regular",659,0.2,0,40.2
F003160,11401,"Cordial, 40% citrus fruit juice, regular, recommended dilution",154,0,0,9.4
F003128,11403,"Cordial base, blackcurrant juice, regular",731,0.1,0,45
F003156,11401,"Cordial, blackcurrant juice, regular, recommended dilution",151,0,0,9.3
F004099,11307,"Fruit drink, apple juice",137,0.1,0,8.2
F004102,11307,"Fruit drink, cranberry",182,0,0,11.3
F004114,11307,"Fruit drink, orange juice",163,0.2,0,9.6
F004663,11301,"Juice, apple, commercial, added vitamin C",121,0.2,0,7
F004656,11301,"Juice, apple & blackcurrant, commercial",162,0.2,0,9.3
F004726,11301,"Juice, lemon",115,0.6,0.2,1.8
F004729,11301,"Juice, lime",122,0.8,0.2,1.2
F004739,11301,"Juice, orange, commercial",112,0.8,0,5.4
F004731,11301,"Juice, orange & mango, commercial",146,0.6,0,7.7
F009794,22203,"Water, coconut, commercial",54,0.2,0,3.2
F005696,11702,"Mineral water, natural, unflavoured",0,0,0,0
F005694,11505,"Mineral water, citrus flavoured",152,0,0,9.3
F008402,11503,"Soft drink, cola flavour",206,0,0.2,12.3
F008403,11503,"Soft drink, cola flavour, decaffeinated",206,0,0.2,12.3
F008404,11504,"Soft drink, cola flavour, intense sweetened or diet",0,0,0,0
F008405,11504,"Soft drink, cola flavour, intense sweetened or diet, decaffeinated",0,0,0,0
F008421,11603,"Soft drink, energy drink, Red Bull",182,0.1,0,10.8
F008424,11603,"Soft drink, energy drink, V",182,0.1,0,10.8
F008438,11501,"Soft drink, fruit flavours",142,0,0,8.8
F008439,11502,"Soft drink, fruit flavours, intense sweetened or diet",1,0,0,0
F009795,29505,"Kombucha, flavoured, added juice or intense sweeteners",28,0,0,0.9
F008460,11501,"Soft drink, tonic water",142,0,0,8.8
F008461,11502,"Soft drink, tonic water, intense sweetened or diet",1,0,0,0
F009117,11101,"Tea, green, plain, without milk",7,0.2,0.1,0
F009125,11101,"Tea, regular, black, brewed from leaf or teabags, without milk",1,0.1,0,0
F009115,11103,"Tea, decaffeinated, black, brewed from leaf or teabags, without milk",6,0.1,0.1,0
F009516,11702,"Water, bottled, still",0,0,0,0
F009527,11701,"Water, tap",0,0,0,0
F008377,11702,"Water, soda",0,0,0,0
F001152,13204,"Biscuit, savoury, rice cracker, plain","1,626",7,4.3,78.8
F001151,13204,"Biscuit, savoury, rice cracker, flavoured (excluding seaweed)","1,646",7.1,6.7,74.1
F001153,13204,"Biscuit, savoury, rice cracker, seaweed flavoured","1,500",9.6,1.2,75.3
F009833,13204,"Biscuit, savoury, rice cracker, added vegetable powder","1,651",6.6,7.4,73.8
F001122,13202,"Biscuit, savoury, from white wheat flour, cheese-flavoured","2,086",12,24.2,56.4
F001125,13202,"Biscuit, savoury, from white wheat flour, flavoured (excluding cheese)","2,098",9.6,24.5,59.7
F001126,13202,"Biscuit, savoury, from white wheat flour, plain snack cracker style","2,058",8.1,20.7,66.3
F001120,13201,"Biscuit, savoury, from wheat flour, crispbread, puffed & toasted","1,563",12.3,5.6,66.1
F001129,13201,"Biscuit, savoury, from white wheat flour, Salada style","1,785",9.2,14.2,63.1
F001133,13201,"Biscuit, savoury, from white wheat flour, water cracker style","1,650",10.4,7.2,69.4
F001123,13202,"Biscuit, savoury, from white wheat flour, flaky cracker style","2,067",11.5,20.7,63.6
F001137,13201,"Biscuit, savoury, from wholemeal wheat flour, crispbread","1,567",10.6,8.1,59.1
F001135,13201,"Biscuit, savoury, from wholemeal wheat flour & rye flour, crispbread, puffed","1,611",14,3.8,69.1
F001115,13205,"Biscuit, savoury, corn cake, plain, salted","1,547",9.8,3,71.5
F001118,13203,"Biscuit, savoury, from rye flour, crispbread","1,356",8.8,1.3,60.6
F001147,13204,"Biscuit, savoury, rice cake, from brown rice, plain","1,603",8.8,3.5,76.3
F009832,132,"Biscuit, savoury, seed based","2,395",20.1,49.6,6
F001215,13101,"Biscuit, sweet, plain","1,812",6.4,14.3,69.4
F001165,13101,"Biscuit, sweet, Anzac style, homemade from basic ingredients","1,970",4.6,22.4,63.3
F009839,13102,"Biscuit, sweet, breakfast style, with or without dried fruit","1,701",7.5,15.6,57.3
F001244,13101,"Biscuit, sweet, shortbread style, commercial","2,110",6.2,26.3,60.8
F001170,13105,"Biscuit, sweet, chocolate chip or coated","1,979",5.8,22.7,61.9
F009834,,"Biscuit, sweet, cream filled, commercial","1,944",5.4,21.5,62.8
F001167,13106,"Biscuit, sweet, biscuit base, caramel filling, chocolate-coated, commercial","1,843",5.6,19.7,61.8
F001168,13106,"Biscuit, sweet, biscuit base, mint filling, chocolate-coated","2,188",6.3,29.4,60.6
F001234,13106,"Biscuit, sweet, sandwich, cream filling, chocolate-coated, tim tam style","2,080",5.4,25.4,63.1
F001233,13104,"Biscuit, sweet, sandwich, cream & jam filling","1,974",4,22.5,64.1
F001251,13101,"Biscuit, sweet, wheatmeal","1,728",7.8,11.7,67
F003095,13101,"Cone, wafer style, for ice cream","1,474",7.9,2.3,72.3
F001683,12201,"Breadcrumbs, white","1,598",14,4.1,68.5
F001353,12201,"Bread roll, from white flour","1,044",9.3,2.9,44.6
F001415,12302,"Bread, wrap, white, commercial","1,266",7.8,8.4,46.9
F001537,12201,"Bread, from white flour, sour dough, commercial",961,8.8,1.4,42.9
F001538,12201,"Bread, from white flour, sour dough, commercial, toasted","1,144",10.4,1.7,51.1
F001553,12207,"Bread, from wholemeal flour",993,10.4,2.5,39.2
F001647,12202,"Bread, Naan, commercial","1,224",8,7.1,47.8
F001653,12203,"Bread, pizza base, commercial","1,109",8.6,3.3,48.5
F001669,12302,"Bread, tortilla, white, commercial","1,263",7.3,9,46.3
F001387,12203,"Bread, damper, from white flour, homemade","1,084",7.5,5.5,42.9
F001420,12302,"Bread, flat (pita or Lebanese), white, commercial","1,102",9.5,2.1,49.1
F001404,12302,"Bread, flat (pita or Lebanese), wholemeal, commercial","1,074",8.6,2,47.2
F001463,12201,"Bread, from white flour","1,050",9.5,2,46.2
F001541,12201,"Bread, from white flour, toasted","1,241",10.8,2.8,54.3
F001466,12202,"Bread, from white flour, added calcium","1,001",9.7,1.8,43.8
F001467,12202,"Bread, from white flour, added calcium, toasted","1,164",11.2,2,50.9
F001468,12202,"Bread, from white flour, added fibre","1,032",9.7,1.7,43.6
F001479,12202,"Bread, from white flour, added fibre, toasted","1,229",11.5,2,51.9
F001482,12202,"Bread, from white flour, added iron","1,001",9.7,1.8,43.8
F001483,12202,"Bread, from white flour, added iron, toasted","1,164",11.2,2,50.9
F001484,12202,"Bread, from white flour, added omega-3 polyunsaturates","1,054",9.1,2.1,46.6
F001485,12202,"Bread, from white flour, added omega-3 polyunsaturates, toasted","1,226",10.6,2.4,54.2
F001543,12202,"Bread, from white Jackaroo flour, added fibre and vitamins B1 & folate & Fe","1,052",8.3,2.3,45.7
F001544,12202,"Bread, from white Jackaroo flour, added fibre and vitamins B1 & folate & Fe, toasted","1,238",9.8,2.7,53.8
F001528,12201,"Bread, from white flour, Italian-style, commercial","1,070",9,2.5,46.8
F001529,12201,"Bread, from white flour, Italian-style, commercial, toasted","1,274",10.7,3,55.7
F001358,12201,"Bread roll, from white flour, toasted","1,214",10.8,3.4,51.9
F001372,12304,"Bread roll, topped with cheese","1,173",12.4,9,35.8
F001373,12304,"Bread roll, topped with cheese & bacon","1,174",16.6,11.2,27
F001597,12207,"Bread, from wholemeal flour, toasted","1,168",12.2,2.9,46.1
F001573,12207,"Bread, from wholemeal flour, extra grainy & seeds","1,077",11,4.4,38.9
F001576,12207,"Bread, from wholemeal flour, extra grainy & seeds, toasted","1,267",13,5.1,45.8
F001360,12207,"Bread roll, from wholemeal flour","1,095",10.1,3,45.2
F001364,12207,"Bread roll, from wholemeal flour, toasted","1,288",11.9,3.5,53.1
F001545,12203,"Bread, organic","1,034",11.6,2.9,40.3
F001548,12203,"Bread, organic, toasted","1,216",13.7,3.4,47.4
F001621,12204,"Bread, mixed grain","1,078",10.7,4.5,39.8
F001644,12204,"Bread, mixed grain, toasted","1,268",12.6,5.3,46.8
F001513,12204,"Bread, from white flour, extra grainy & seeds","1,149",10.5,4.4,44.7
F001514,12204,"Bread, from white flour, extra grainy & seeds, toasted","1,352",12.3,5.2,52.6
F001365,12204,"Bread roll, mixed grain","1,046",12.2,3,40.3
F001368,12204,"Bread roll, mixed grain, toasted","1,230",14.4,3.5,47.4
F001671,12201,"Bread, from white flour, Turkish","1,035",7.8,2.8,45.5
F001672,12201,"Bread, from white flour, Turkish, toasted","1,233",9.2,3.3,54.2
F001457,12305,"Bread, from white flour, added dried fruit","1,112",8.8,3.7,47.3
F001458,12305,"Bread, from wheat flour, added dried fruit, toasted","1,236",9.8,4.1,52.6
F001600,12307,"Bread, garlic, commercial, cooked","1,442",8,15.1,42.8
F001601,12307,"Bread, garlic or herb, homemade, cooked","1,282",8.8,11.3,40.5
F001603,12213,"Bread, gluten free",888,5.5,3.9,36.6
F001609,12213,"Bread, gluten free, toasted","1,057",6.5,4.6,43.6
F001450,12210,"Bread, from rye flour, sour dough",980,9.2,1.6,42.7
F001451,12210,"Bread, from rye flour, sour dough, toasted","1,153",10.8,1.9,50.2
F001940,12305,"Bun, sweet, with dried fruit, uniced","1,202",7.6,6,49.4
F001939,12306,"Bun, sweet, with dried fruit, iced","1,205",6.4,6,51.5
F009792,12305,"Bun, sweet, hot cross bun, with dried fruit","1,108",7.2,3.2,50.2
F003313,13606,"Crumpet, from white flour, toasted",860,5.6,0.8,41.6
F005896,12301,"Muffin, English style, from white flour",938,10.1,2.1,38.7
F005898,12301,"Muffin, English style, from white flour, toasted","1,019",11,2.3,42.1
F005897,12301,"Muffin, English style, from white flour, added dried fruit, toasted","1,050",9.8,2,46.1
F001688,11805,"Breakfast cereal, beverage, non-chocolate flavours, added vitamins A, B1, B2, B3, B6, B12, C & folate & Ca",321,3.1,1.5,12.4
F001708,12501,"Breakfast cereal, flakes of corn, unfortified","1,553",7.3,2.9,75.6
F001701,12502,"Breakfast cereal, flakes of corn, added vitamins B1, B2, B3, C & folate, Fe & Zn","1,565",8.6,0.6,80.2
F001720,12512,"Breakfast cereal, mixed grain (rice & wheat), flakes, added vitamins B1, B2, B3, B6 & folate, Ca, Fe & Zn","1,669",18.2,4.1,70.5
F001733,12515,"Breakfast cereal, mixed grain (wheat & oat), flakes, apricot & sultana, added vitamins B1, B2, B3 & folate & Fe","1,472",9.1,1.5,71.6
F001767,12513,"Breakfast cereal, mixed grain (wheat, oat & corn), extruded, added vitamins B1, B2, B3, B6, C & folate, Ca & Fe","1,551",23.3,2.5,62.8
F001788,12511,"Breakfast cereal, mixed grain (wheat, rice & oat), flakes, honey, unfortified","1,488",8.4,4.1,65
F001811,12503,"Breakfast cereal, puffed or popped rice, no added sugar or salt, unfortified","1,608",8.5,3,77.6
F001803,12504,"Breakfast cereal, puffed or popped rice, added vitamins B1, B2, B3, C & folate, Fe & Zn","1,559",6.8,1.1,81.2
F001807,12504,"Breakfast cereal, puffed or popped rice, cocoa coating, added vitamins B1, B2, B3, C & folate, Ca, Fe & Zn","1,615",5.3,2.9,83.2
F001823,12509,"Breakfast cereal, wheat bran, flakes, sultanas, added vitamins B1, B2, B3, B6 & folate, Fe & Zn","1,391",9.8,1.5,63.3
F001829,12506,"Breakfast cereal, wheat bran, pellets, added vitamins B1, B2 & folate, Fe & Zn","1,348",14.2,5,41.7
F001845,12506,"Breakfast cereal, whole wheat, biscuit, bran, added vitamins B1, B2, B3 & folate & Fe","1,501",12.3,5.3,56.4
F001849,12505,"Breakfast cereal, whole wheat, biscuit, no added sugar, unfortified","1,460",10.4,2.7,63.7
F001844,12506,"Breakfast cereal, whole wheat, biscuit, added vitamins B1, B2, B3 & folate, Fe & Zn","1,418",11.9,2.3,61
F001862,12509,"Breakfast cereal, whole wheat, flakes, dried fruit & nuts, added fibre, vitamins B1, B2, B3 & folate, Ca & Fe","1,490",9.1,3.3,65.6
F001871,12505,"Breakfast cereal, whole wheat, puffed, no added sugar or salt, unfortified","1,414",10,2.8,62.4
F005856,12514,"Muesli, toasted, added dried fruit & nuts, unfortified","1,680",8.9,13.3,56.6
F005857,12514,"Muesli, untoasted or natural style, added dried fruit, unfortified","1,646",10.8,10.8,59.2
F009807,12514,"Muesli, granola, toasted, added nuts & seeds, unfortified","1,776",11.2,17.6,52.3
F009808,12514,"Muesli, granola, non-oat based, toasted, added nuts & seeds, unfortified","1,851",11.9,18.8,53.5
F001374,13303,"Bread, banana","1,224",5.7,11,43.1
F008273,13306,"Slice, brownie, chocolate, without nuts, commercial","1,735",7.1,23.1,45.6
F008272,13306,"Slice, brownie, chocolate, with nuts, homemade","1,922",6.5,25.3,52.7
F002021,13303,"Cake mix, plain, dry powder","1,603",4.8,8.2,73.5
F002100,13303,"Cake, carrot, commercial, iced","1,620",4.4,20.4,47.6
F002102,13303,"Cake, carrot, homemade, uniced","1,428",4.8,15.9,45.2
F002101,13303,"Cake, carrot, homemade, iced","1,437",3.9,14.9,49.4
F002112,13301,"Cake, chocolate, homemade, uniced","1,554",7.9,19.2,41.3
F002111,13301,"Cake, chocolate, homemade, iced","1,554",6.6,17.8,46.4
F002150,13303,"Cake, fruit, homemade, uniced","1,266",3.9,9.9,48.2
F002159,13302,"Cake, lamington, unfilled","1,233",4.7,9.4,48
F002163,13301,"Cake, mud, dark chocolate, commercial, chocolate ganache icing","1,415",5.1,13.8,48.7
F002165,13301,"Cake, mud, dark chocolate, homemade, uniced","1,897",5.6,34.3,32.5
F002164,13301,"Cake, mud, dark chocolate, homemade, chocolate ganache icing","1,919",5.2,33.8,35.5
F002169,13303,"Cake, plain butter cake, commercial, uniced","1,486",8.2,15.2,46.9
F002168,13303,"Cake, plain butter cake, commercial, iced","1,555",5,16.1,52.7
F002171,13303,"Cake, plain butter cake, homemade, uniced","1,587",6.7,16.1,52.5
F002170,13303,"Cake, plain butter cake, homemade, iced","1,564",5.4,15.1,55.2
F002178,13302,"Cake, sponge, plain, commercial, uniced, unfilled","1,370",7.5,8.2,56.5
F002177,13302,"Cake, sponge, plain, commercial, uniced, filled with jam & cream","1,524",6.7,12.2,58
F003575,13605,"Doughnut, jam filled, sugar coated","1,535",6,17.6,46.2
F003573,13605,"Doughnut, dusted with cinnamon & sugar","1,583",6.6,19.5,43.9
F003574,13605,"Doughnut, iced","1,517",6.7,15.9,48.2
F005877,13304,"Muffin, cake-style, berry, commercial","1,412",5.2,15.7,44.4
F005882,13304,"Muffin, cake-style, chocolate chip, commercial","1,567",6.4,17.7,48.1
F006298,13601,"Pancake, plain, homemade",927,7.4,7.6,30.3
F006700,13602,"Pikelet or pancake, sweet, commercial",912,5.7,4.3,38.4
F006701,13602,"Pikelet, plain, homemade","1,160",7.5,5.9,47.9
F007507,13305,"Pudding, chocolate, homemade",771,3.6,2.6,37
F007512,13305,"Pudding, plum, steamed or boiled, homemade","1,383",4.4,11,53.2
F007529,13305,"Pudding, sticky date, homemade","1,468",3,16.6,48.5
F008173,13307,"Scone, plain, commercial","1,399",7.9,8.5,55.2
F008174,13307,"Scone, plain, homemade","1,350",8,9.4,50.7
F008172,13307,"Scone, fruit, commercial","1,361",6.4,6.6,59.3
F008176,13307,"Scone, pumpkin, homemade","1,217",7.4,7.4,47.9
F008278,13306,"Slice, caramel","1,849",5.3,24.4,52.4
F001918,12101,"Buckwheat groats, cooked in water, no added salt",290,2.7,0.7,12.3
F000061,12101,"Amaranth, grain, whole, uncooked","1,527",15.2,6.4,55.6
F000379,12101,"Barley, pearl, uncooked","1,424",9.9,3.1,60.6
F000378,12101,"Barley, pearl, boiled, no added fat or salt",590,4.1,1.3,25.1
F001919,12101,"Buckwheat groats, uncooked","1,364",12.8,3.2,58
F001929,12101,"Bulgur, uncooked","1,434",10.3,2,66.1
F001928,12101,"Bulgur, soaked in water, no added fat or salt",664,5.4,0.9,28.3
F003230,12101,"Cornmeal (polenta), uncooked","1,421",8.5,1.7,70
F003227,12101,"Cornmeal (polenta), boiled, no added fat or salt",452,2.7,0.5,22.3
F003239,12103,"Couscous, uncooked","1,523",13.8,0.2,73.6
F003235,12103,"Couscous, boiled, no added fat or salt",677,6.1,0.1,32.7
F005692,12101,"Millet, uncooked","1,483",10.2,3.5,67.4
F005690,12101,"Millet, boiled, no added fat or salt",487,3.3,1.1,22.1
F005279,12101,"Maize, grits, uncooked","1,461",8.1,1.3,73.3
F006136,12101,"Oats, hulled, uncooked","1,589",12.5,9.8,55.5
F006143,12101,"Oats, rolled, uncooked","1,486",12.2,9.5,49.9
F007156,12601,"Porridge, rolled oats, prepared with regular fat cows milk",515,5.3,4.9,13.7
F007164,12601,"Porridge, rolled oats, prepared with water",374,3,2.9,11.4
F006141,12601,"Oats, rolled, mixed with sugar or honey & other flavours, uncooked","1,629",8.3,7.5,69.1
F007143,12601,"Porridge, rolled oats mixed with sugar or honey & other flavours, prepared with cows milk",586,4.6,4.5,19.8
F007593,12101,"Quinoa, black, uncooked","1,455",13.1,6.6,50.6
F007597,12101,"Quinoa, red, uncooked","1,538",14.1,6.9,55
F007599,12101,"Quinoa, white, uncooked","1,572",12.2,6.3,61.8
F007598,12101,"Quinoa, uncooked","1,550",12.9,6.5,58.6
F007596,12101,"Quinoa, cooked in water, no added salt",432,3.6,1.8,16.3
F007722,12101,"Rye, grain, whole, uncooked","1,296",11.1,2.6,51.3
F007724,12101,"Rye, rolled, uncooked","1,278",10.4,2.6,50.8
F008474,12101,"Sorghum, grain, uncooked","1,465",8.2,3.6,65.8
F009260,12101,"Triticale, grain, uncooked","1,361",9.6,2.4,58.3
F008222,12103,"Semolina, uncooked","1,298",10.7,1.2,61.6
F008220,12103,"Semolina, boiled, no added fat or salt",413,3.4,0.4,19.6
F008745,12101,"Spelt, uncooked","1,388",11.7,3,59.2
F008744,12101,"Spelt, boiled, no added fat or salt",576,4.8,1.2,24.5
F009090,12103,"Tapioca, pearl or seed style, uncooked","1,359",0.2,0.2,79.3
F009089,12103,"Tapioca, pearl or seed style, boiled, no added fat or salt",197,0,0,11.5
F009537,12101,"Wheat, whole, uncooked","1,362",11.2,2.4,58.3
F009535,12101,"Wheat bran, unprocessed, uncooked","1,119",14.8,4.1,22.6
F009536,12101,Wheat germ,"1,285",20.6,6.1,32.7
F007682,12102,"Rice, white, uncooked","1,422",7,0.9,74
F007661,12102,"Rice, white, boiled or rice cooker, no added salt",659,3.1,0.2,34.7
F007678,12102,"Rice, white, purchased as 'instant', microwaved",643,3.4,0.6,32.5
F007666,13511,"Rice, white, fried with bacon or ham, egg, prawns & vegetables",920,5.7,8.5,29.5
F007648,12102,"Rice, brown, uncooked","1,452",7.6,3.1,69.1
F007641,12102,"Rice, brown, boiled, no added salt",693,4.1,1.1,33.5
F007684,12101,"Rice, wild, uncooked","1,505",14.7,1.1,68.7
F007683,12101,"Rice, wild, boiled, no added salt",426,4,0.3,19.5
F007639,12103,"Rice paper wrapper, soaked in water",646,3.3,0.9,32.2
F003983,12103,"Flour, arrowroot","1,378",0.4,0.2,78.6
F003988,12103,"Flour, cornflour, from maize starch","1,458",0.4,0.6,84.1
F003989,12103,"Flour, cornflour, from maize & wheat starch","1,466",0.6,0.4,84.4
F003986,25201,"Flour, chickpea (besan)","1,373",19.7,5.5,38.5
F003998,12103,"Flour, rice","1,437",7.3,2,71.6
F004000,12103,"Flour, rye","1,348",11.4,2.3,54.9
F004002,25201,"Flour, soya","1,543",49.8,8.9,14.6
F004004,12103,"Flour, spelt","1,470",18.7,2.4,59.1
F004007,12103,"Flour, wheat, white, plain","1,479",10,1.3,73.2
F004008,12104,"Flour, wheat, white, plain, added vitamins B1, B2, B3, B6, E & folate & Fe, Mg & Zn (Jackaroo)","1,417",11.1,1.5,67.3
F004009,12103,"Flour, wheat, white, self-raising","1,479",10,1.3,73.2
F004013,12104,"Flour, wheat, white, self-raising, added vitamins B1, B2, B3, B6, E & folate & Fe, Mg & Zn (Jackaroo)","1,373",10.7,1.4,65.2
F004006,12104,"Flour, wheat, white, high protein or bread making flour","1,464",11.7,1.7,69.6
F004014,12103,"Flour, wheat, wholemeal, plain","1,371",11.6,1.6,61.6
F003990,12103,"Flour, gluten free, plain","1,480",3.4,1.1,80.5
F004015,12103,"Flour, wheat, wholemeal, self-raising","1,471",11.4,2.1,65.3
F004358,13506,"Hamburger, white roll, beef patty, with cheese, onion, pickles & sauce, fast food chain","1,096",15.1,12.1,22.4
F004362,13505,"Hamburger, white roll, beef patty, with salad, independent takeaway outlet",870,12.1,9.1,18
F004389,13503,"Hot dog, bread roll, frankfurt & sauce filling",992,10.6,8.8,27.4
F006725,13501,"Pizza, cheese & tomato, commercial","1,194",16.2,11,28.7
F006761,13501,"Pizza, ham & pineapple, purchased frozen, baked",961,11.5,6,28.2
F006762,13501,"Pizza, ham & pineapple, takeaway style",939,12.8,8.3,23.1
F006797,13501,"Pizza, supreme, purchased frozen, baked","1,142",14,11.6,26.3
F006795,13501,"Pizza, supreme, fast food chain","1,044",12.9,9,27.6
F006799,13501,"Pizza, supreme, takeaway style",954,13,9.8,20.5
F006805,13501,"Pizza, vegetable, fast food chain",863,9.3,6,27.2
F006043,12403,"Noodle, soba, dry","1,503",11.9,1.3,71.2
F006042,12403,"Noodle, soba, boiled, drained",455,3.6,0.4,21.5
F006048,12401,"Noodle, wheat, fresh, soaked, drained",608,6.3,1,26.5
F006055,12402,"Noodle, wheat, instant, flavoured, dry, uncooked","1,842",11,19.1,54
F006053,12402,"Noodle, wheat, instant, flavoured, boiled, drained",601,3.8,6.2,17.6
F006054,12402,"Noodle, wheat, instant, flavoured, boiled, undrained",226,1.4,2.3,6.6
F006038,12403,"Noodle, rice stick, boiled, drained",498,2.5,0,26.1
